subject item word rt wordlength
42 11 who   521  3
42 11 the   425  3
42 11 walking_stick  1024 13
42 11 that   425  4
42 11 the   401  3
42 11 visitor   433  7
42 11 had   440  3
42 11 forgotten_about   696 15
42 11 at  4480  2
42 11 the   417  3
42 11 party   489  5
42 11 annoyed   441  7
42 11 the   769  3
42 11 neighbor.  1105  9
42  5 The   418  3
42  5 painter   633  7
42  5 who   537  3
42  5 the   649  3
42  5 hut   673  3
42  5 that   409  4
42  5 the   457  3
42  5 father   465  6
42  5 had   673  3
42  5 missed   505  6
42  5 by   449  2
42  5 sheer   417  5
42  5 accident   513  8
42  5 had   745  3
42  5 sheltered   856  9
42  5 that_summer  1072 11
42  5 cooked_for   976 10
42  5 the   657  3
42  5 artist.   649  7
42 14 The   370  3
42 14 defence   457  7
42 14 who   513  3
42 14 the   489  3
42 14 prosecutor   552 10
42 14 that   681  4
42 14 the   425  3
42 14 spy   321  3
42 14 had   441  3
42 14 looked_at   425  9
42 14 in   617  2
42 14 the   369  3
42 14 courtroom   497  9
42 14 convinced   408  9
42 14 the   568  3
42 14 judge.  3185  6
42 10 The   354  3
42 10 artist   489  6
42 10 who   385  3
42 10 the   441  3
42 10 sportsman   441  9
42 10 that   425  4
42 10 the   337  3
42 10 guard   409  5
42 10 had   361  3
42 10 shouted_at   441 10
42 10 in   633  2
42 10 the   553  3
42 10 corridor  1681  8
42 10 instructed  2728 10
42 10 the   488  3
42 10 newscaster.  1537 11
42 13 The   362  3
42 13 conductor   457  9
42 13 who   417  3
42 13 the   385  3
42 13 sponge   456  6
42 13 that   561  4
42 13 the   385  3
42 13 worker   289  6
42 13 had   361  3
42 13 ignored   344  7
42 13 during   721  6
42 13 the  1017  3
42 13 cleanup   633  7
42 13 had   377  3
42 13 hit   497  3
42 13 earlier_today   969 13
42 13 berated   920  7
42 13 the   489  3
42 13 musician.  1881  9
42  7 The   370  3
42  7 pharmacist   505 10
42  7 who   681  3
42  7 the   529  3
42  7 button   681  6
42  7 that   857  4
42  7 the   465  3
42  7 stranger   377  8
42  7 had   465  3
42  7 seen   697  4
42  7 in   465  2
42  7 the   401  3
42  7 shop   545  4
42  7 questioned  1257 10
42  7 the   480  3
42  7 customer.  1137  9
42  6 The   354  3
42  6 saxophonist   713 11
42  6 who   433  3
42  6 the   489  3
42  6 trumpeter   769  9
42  6 that   393  4
42  6 the   385  3
42  6 conductor   361  9
42  6 had   489  3
42  6 brought_along   400 13
42  6 to   593  2
42  6 the   385  3
42  6 rehearsal   433  9
42  6 thanked   673  7
42  6 the  2353  3
42  6 violinist.  1144 10
42  3 The   386  3
42  3 worker   473  6
42  3 who   409  3
42  3 the   385  3
42  3 bucket   489  6
42  3 that   377  4
42  3 the   313  3
42  3 foreman   329  7
42  3 had   440  3
42  3 looked_for   368 10
42  3 in   529  2
42  3 the   433  3
42  3 basement  2737  8
42  3 questioned   768 10
42  3 the  1857  3
42  3 shepherd.   680  9
43  9 The   378  3
43  9 dancer   369  6
43  9 who   353  3
43  9 the   417  3
43  9 singer   344  6
43  9 that   385  4
43  9 the   529  3
43  9 bystander   353  9
43  9 had   417  3
43  9 admired   505  7
43  9 at   425  2
43  9 the   425  3
43  9 concert   313  7
43  9 tipped   329  6
43  9 the   369  3
43  9 doorman.   433  8
43 13 The   330  3
43 13 conductor   473  9
43 13 who   353  3
43 13 the   497  3
43 13 choirmaster   313 11
43 13 that  1081  4
43 13 the   377  3
43 13 worker   385  6
43 13 had   353  3
43 13 ignored   361  7
43 13 during   409  6
43 13 the   329  3
43 13 cleanup   337  7
43 13 berated   393  7
43 13 the   553  3
43 13 musician.   233  9
43  3 The   370  3
43  3 worker   441  6
43  3 who   345  3
43  3 the   345  3
43  3 tenant   385  6
43  3 that   353  4
43  3 the   841  3
43  3 foreman   505  7
43  3 had   361  3
43  3 looked_for   609 10
43  3 in   433  2
43  3 the   457  3
43  3 basement   433  8
43  3 had   513  3
43  3 injured   409  7
43  3 this_morning   472 12
43  3 questioned   472 10
43  3 the   489  3
43  3 shepherd.   656  9
43 15 The   282  3
43 15 cousin   417  6
43 15 who   424  3
43 15 the   625  3
43 15 brother   545  7
43 15 that   465  4
43 15 the   409  3
43 15 peasant   465  7
43 15 had   385  3
43 15 described   433  9
43 15 in   425  2
43 15 great   329  5
43 15 detail   385  6
43 15 had   328  3
43 15 pleased   345  7
43 15 that_morning   512 12
43 15 hated  1544  5
43 15 the   368  3
43 15 uncle.   529  6
43  8 The   426  3
43  8 cleaner   473  7
43  8 who   441  3
43  8 the   385  3
43  8 ball   385  4
43  8 that   513  4
43  8 the   593  3
43  8 doctor   353  6
43  8 had   384  3
43  8 recognized   361 10
43  8 on   409  2
43  8 the   337  3
43  8 street   385  6
43  8 had   577  3
43  8 hurt   401  4
43  8 last_week   577  9
43  8 surprised   550  9
43  8 the   545  3
43  8 patient.  1113  8
43  4 The   378  3
43  4 trader   369  6
43  4 who   408  3
43  4 the   489  3
43  4 computer   321  8
43  4 that   384  4
43  4 the   457  3
43  4 professor   321  9
43  4 had   385  3
43  4 hired   361  5
43  4 over   361  4
43  4 the   360  3
43  4 internet   337  8
43  4 had   497  3
43  4 confused   369  8
43  4 today   401  5
43  4 annoyed  1249  7
43  4 the   600  3
43  4 investor.   841  9
43  7 The   362  3
43  7 pharmacist   561 10
43  7 who   529  3
43  7 the   369  3
43  7 optician   353  8
43  7 that   417  4
43  7 the   385  3
43  7 stranger   385  8
43  7 had   441  3
43  7 seen   545  4
43  7 in   497  2
43  7 the   457  3
43  7 shop   633  4
43  7 had   441  3
43  7 troubled   481  8
43  7 this_afternoon   504 14
43  7 questioned   776 10
43  7 the   648  3
43  7 customer.   537  9
43 14 The   338  3
43 14 defence   625  7
43 14 who   521  3
43 14 the   649  3
43 14 knife   505  5
43 14 that   736  4
43 14 the   793  3
43 14 spy   545  3
43 14 had   513  3
43 14 looked_at   544  9
43 14 in   497  2
43 14 the   433  3
43 14 courtroom   513  9
43 14 convinced   544  9
43 14 the   905  3
43 14 judge.   569  6
43  1 The   266  3
43  1 carpenter   273  9
43  1 who   353  3
43  1 the   281  3
43  1 craftsman   369  9
43  1 that   385  4
43  1 the   457  3
43  1 peasant   569  7
43  1 had   385  3
43  1 carried   409  7
43  1 to   385  2
43  1 the   321  3
43  1 bus-stop   345  8
43  1 supervised   440 10
43  1 the   584  3
43  1 apprentice.   601 11
43 16 The   258  3
43 16 painter   313  7
43 16 who   345  3
43 16 the   441  3
43 16 film   353  4
43 16 that   345  4
43 16 the   681  3
43 16 friend   673  6
43 16 had   401  3
43 16 liked   393  5
43 16 at   417  2
43 16 the   241  3
43 16 festival   297  8
43 16 had   449  3
43 16 disturbed   305  9
43 16 that_day   496  8
43 16 admired   433  7
43 16 the   385  3
43 16 poet.  1057  5
43  2 The   298  3
43  2 mother   585  6
43  2 who   385  3
43  2 the   401  3
43  2 gun   305  3
43  2 that   409  4
43  2 the   273  3
43  2 sister   297  6
43  2 had   425  3
43  2 found   401  5
43  2 in   369  2
43  2 the   409  3
43  2 room   281  4
43  2 greeted   305  7
43  2 the   673  3
43  2 grandmother.   689 12
43 11 The   386  3
43 11 clerk   289  5
43 11 who   377  3
43 11 the   305  3
43 11 bureaucrat   641 10
43 11 that   417  4
43 11 the   385  3
43 11 visitor   361  7
43 11 had   505  3
43 11 forgotten_about   656 15
43 11 at   688  2
43 11 the   361  3
43 11 party   385  5
43 11 had   457  3
43 11 helped   409  6
43 11 that_afternoon   808 14
43 11 annoyed  1368  7
43 11 the   368  3
43 11 neighbor.   457  9
43  5 The   378  3
43  5 painter   337  7
43  5 who   313  3
43  5 the   385  3
43  5 musician   353  8
43  5 that   417  4
43  5 the   409  3
43  5 father   345  6
43  5 had   345  3
43  5 missed   353  6
43  5 by   321  2
43  5 sheer   313  5
43  5 accident   289  8
43  5 cooked_for   520 10
43  5 the   585  3
43  5 artist.   449  7
43 10 The   386  3
43 10 artist   281  6
43 10 who   321  3
43 10 the   329  3
43 10 computer   401  8
43 10 that   345  4
43 10 the   337  3
43 10 guard   353  5
43 10 had   361  3
43 10 shouted_at   553 10
43 10 in   481  2
43 10 the   361  3
43 10 corridor   377  8
43 10 instructed   344 10
43 10 the   305  3
43 10 newscaster.   585 11
43  6 The   378  3
43  6 saxophonist   617 11
43  6 who   425  3
43  6 the   401  3
43  6 baton   385  5
43  6 that   889  4
43  6 the   473  3
43  6 conductor   953  9
43  6 had   360  3
43  6 brought_along   561 13
43  6 to   416  2
43  6 the   401  3
43  6 rehearsal   344  9
43  6 thanked   385  7
43  6 the   329  3
43  6 violinist.   265 10
43 12 The   298  3
43 12 son   289  3
43 12 who   321  3
43 12 the   633  3
43 12 loudspeaker   529 11
43 12 that   505  4
43 12 the   721  3
43 12 teacher   369  7
43 12 had   385  3
43 12 seen   345  4
43 12 at   369  2
43 12 the   321  3
43 12 station   241  7
43 12 had   337  3
43 12 disturbed   280  9
43 12 today   385  5
43 12 visited  1097  7
43 12 the   400  3
43 12 grandfather.   409 12
45  6 The   313  3
45  6 saxophonist   561 11
45  6 who   353  3
45  6 the   329  3
45  6 baton   345  5
45  6 that   361  4
45  6 the   769  3
45  6 conductor   401  9
45  6 had   369  3
45  6 brought_along   520 13
45  6 to   432  2
45  6 the   369  3
45  6 rehearsal   392  9
45  6 had   385  3
45  6 distracted   441 10
45  6 last_evening   528 12
45  6 thanked   344  7
45  6 the   321  3
45  6 violinist.   473 10
45 13 The   522  3
45 13 conductor   641  9
45 13 who   537  3
45 13 the   505  3
45 13 choirmaster  7832 11
45 13 that  3344  4
45 13 the   440  3
45 13 worker   457  6
45 13 had   449  3
45 13 ignored   537  7
45 13 during   481  6
45 13 the   361  3
45 13 cleanup   353  7
45 13 had   361  3
45 13 hit   369  3
45 13 earlier_today   360 13
45 13 berated   320  7
45 13 the   441  3
45 13 musician.   817  9
45 11 The   378  3
45 11 clerk   433  5
45 11 who   489  3
45 11 the   441  3
45 11 bureaucrat  1280 10
45 11 that   328  4
45 11 the   449  3
45 11 visitor   425  7
45 11 had   417  3
45 11 forgotten_about  1760 15
45 11 at   320  2
45 11 the   313  3
45 11 party   273  5
45 11 annoyed   321  7
45 11 the   336  3
45 11 neighbor.   593  9
45  7 The   330  3
45  7 pharmacist   409 10
45  7 who   337  3
45  7 the   337  3
45  7 optician   289  8
45  7 that   321  4
45  7 the   377  3
45  7 stranger   345  8
45  7 had   329  3
45  7 seen   321  4
45  7 in   321  2
45  7 the   353  3
45  7 shop   337  4
45  7 questioned   328 10
45  7 the   297  3
45  7 customer.   409  9
45  9 The   378  3
45  9 dancer   361  6
45  9 who   481  3
45  9 the   393  3
45  9 singer   441  6
45  9 that  4329  4
45  9 the   320  3
45  9 bystander   345  9
45  9 had   305  3
45  9 admired   369  7
45  9 at  1761  2
45  9 the   313  3
45  9 concert   241  7
45  9 had   321  3
45  9 hurt   353  4
45  9 yesterday   321  9
45  9 tipped   312  6
45  9 the   313  3
45  9 doorman.   273  8
45  4 The   306  3
45  4 trader   369  6
45  4 who   385  3
45  4 the   425  3
45  4 computer   424  8
45  4 that   401  4
45  4 the   409  3
45  4 professor   425  9
45  4 had   432  3
45  4 hired   385  5
45  4 over  2097  4
45  4 the   329  3
45  4 internet   256  8
45  4 annoyed   281  7
45  4 the   281  3
45  4 investor.   361  9
45  1 The   330  3
45  1 carpenter   441  9
45  1 who   321  3
45  1 the   289  3
45  1 craftsman   696  9
45  1 that   488  4
45  1 the   577  3
45  1 peasant  1353  7
45  1 had   640  3
45  1 carried  2961  7
45  1 to   345  2
45  1 the   289  3
45  1 bus-stop   273  8
45  1 had   257  3
45  1 hurt   273  4
45  1 yesterday   249  9
45  1 supervised   248 10
45  1 the   313  3
45  1 apprentice.   385 11
45  3 The   306  3
45  3 worker   337  6
45  3 who   305  3
45  3 the   281  3
45  3 tenant   289  6
45  3 that   353  4
45  3 the   353  3
45  3 foreman   369  7
45  3 had   313  3
45  3 looked_for   281 10
45  3 in  1176  2
45  3 the   281  3
45  3 basement   216  8
45  3 questioned   249 10
45  3 the   305  3
45  3 shepherd.   257  9
45 16 The   274  3
45 16 painter   329  7
45 16 who   329  3
45 16 the   313  3
45 16 film   345  4
45 16 that   377  4
45 16 the  2025  3
45 16 friend   312  6
45 16 had   441  3
45 16 liked   353  5
45 16 at   385  2
45 16 the   345  3
45 16 festival   337  8
45 16 admired   329  7
45 16 the   321  3
45 16 poet.   345  5
45  8 The   338  3
45  8 cleaner   521  7
45  8 who   417  3
45  8 the   369  3
45  8 ball   353  4
45  8 that   385  4
45  8 the   353  3
45  8 doctor   369  6
45  8 had   353  3
45  8 recognized   352 10
45  8 on  1273  2
45  8 the   832  3
45  8 street   313  6
45  8 surprised   296  9
45  8 the   337  3
45  8 patient.   393  8
45  2 The   362  3
45  2 mother   377  6
45  2 who   353  3
45  2 the   321  3
45  2 gun   313  3
45  2 that   337  4
45  2 the   329  3
45  2 sister   377  6
45  2 had   353  3
45  2 found   345  5
45  2 in   345  2
45  2 the   329  3
45  2 room   329  4
45  2 had   321  3
45  2 frightened   312 10
45  2 today   305  5
45  2 greeted   337  7
45  2 the   321  3
45  2 grandmother.   617 12
45 14 The   362  3
45 14 defence   417  7
45 14 who   481  3
45 14 the   737  3
45 14 knife   369  5
45 14 that   361  4
45 14 the   337  3
45 14 spy   329  3
45 14 had   353  3
45 14 looked_at   633  9
45 14 in   393  2
45 14 the   273  3
45 14 courtroom   369  9
45 14 had   313  3
45 14 surprised   321  9
45 14 yesterday   344  9
45 14 convinced   856  9
45 14 the   424  3
45 14 judge.   369  6
45 15 The   322  3
45 15 cousin   433  6
45 15 who   457  3
45 15 the   409  3
45 15 brother   481  7
45 15 that   513  4
45 15 the   593  3
45 15 peasant   497  7
45 15 had   441  3
45 15 described   393  9
45 15 in   409  2
45 15 great   385  5
45 15 detail   329  6
45 15 hated   377  5
45 15 the   369  3
45 15 uncle.   377  6
45  5 The   538  3
45  5 painter   401  7
45  5 who   385  3
45  5 the   361  3
45  5 musician   337  8
45  5 that   337  4
45  5 the   297  3
45  5 father   321  6
45  5 had   305  3
45  5 missed   321  6
45  5 by   321  2
45  5 sheer   345  5
45  5 accident   289  8
45  5 had   313  3
45  5 sheltered   304  9
45  5 that_summer   344 11
45  5 cooked_for   504 10
45  5 the   345  3
45  5 artist.   273  7
45 12 The   266  3
45 12 son   345  3
45 12 who   337  3
45 12 the   297  3
45 12 loudspeaker   392 11
45 12 that   345  4
45 12 the   329  3
45 12 teacher   297  7
45 12 had   345  3
45 12 seen   337  4
45 12 at   377  2
45 12 the   393  3
45 12 station   345  7
45 12 visited   321  7
45 12 the   288  3
45 12 grandfather.   425 12
45 10 The   298  3
45 10 artist   369  6
45 10 who   377  3
45 10 the   329  3
45 10 computer   337  8
45 10 that   369  4
45 10 the   289  3
45 10 guard   761  5
45 10 had   305  3
45 10 shouted_at   361 10
45 10 in   336  2
45 10 the   305  3
45 10 corridor   289  8
45 10 had   312  3
45 10 annoyed   281  7
45 10 all_day   313  7
45 10 instructed   297 10
45 10 the   344  3
45 10 newscaster.   369 11
46 11 The   186  3
46 11 clerk   194  5
46 11 who   193  3
46 11 the   169  3
46 11 walking_stick   193 13
46 11 that   185  4
46 11 the   193  3
46 11 visitor   201  7
46 11 had   224  3
46 11 forgotten_about   208 15
46 11 at   297  2
46 11 the   257  3
46 11 party   217  5
46 11 annoyed   249  7
46 11 the   489  3
46 11 neighbor.   417  9
46  5 The   226  3
46  5 painter   281  7
46  5 who   273  3
46  5 the   257  3
46  5 hut   233  3
46  5 that   241  4
46  5 the   249  3
46  5 father   273  6
46  5 had   289  3
46  5 missed   273  6
46  5 by   289  2
46  5 sheer   281  5
46  5 accident   289  8
46  5 had   281  3
46  5 sheltered   280  9
46  5 that_summer   280 11
46  5 cooked_for   360 10
46  5 the   465  3
46  5 artist.   497  7
46 14 The   258  3
46 14 defence   265  7
46 14 who   369  3
46 14 the   321  3
46 14 prosecutor   353 10
46 14 that   337  4
46 14 the   353  3
46 14 spy   368  3
46 14 had   345  3
46 14 looked_at   329  9
46 14 in   321  2
46 14 the   273  3
46 14 courtroom   313  9
46 14 convinced   504  9
46 14 the   408  3
46 14 judge.   425  6
46  1 The   306  3
46  1 carpenter   361  9
46  1 who   345  3
46  1 the   361  3
46  1 pillar   345  6
46  1 that   385  4
46  1 the   393  3
46  1 peasant   393  7
46  1 had   417  3
46  1 carried   369  7
46  1 to   377  2
46  1 the   433  3
46  1 bus-stop   337  8
46  1 had   377  3
46  1 hurt   361  4
46  1 yesterday   336  9
46  1 supervised   391 10
46  1 the   513  3
46  1 apprentice.  1489 11
46  8 The   258  3
46  8 cleaner   345  7
46  8 who   337  3
46  8 the   321  3
46  8 janitor   321  7
46  8 that   305  4
46  8 the   337  3
46  8 doctor   361  6
46  8 had   360  3
46  8 recognized   377 10
46  8 on   385  2
46  8 the   305  3
46  8 street   289  6
46  8 had   305  3
46  8 hurt   305  4
46  8 last_week   297  9
46  8 surprised   488  9
46  8 the   385  3
46  8 patient.   473  8
46 13 The   306  3
46 13 conductor   369  9
46 13 who   377  3
46 13 the   345  3
46 13 sponge   377  6
46 13 that   417  4
46 13 the   473  3
46 13 worker   385  6
46 13 had   457  3
46 13 ignored   425  7
46 13 during   457  6
46 13 the   601  3
46 13 cleanup   385  7
46 13 had   385  3
46 13 hit   417  3
46 13 earlier_today   441 13
46 13 berated   352  7
46 13 the  1217  3
46 13 musician.   992  9
46 12 The   434  3
46 12 son   441  3
46 12 who   481  3
46 12 the   505  3
46 12 father   449  6
46 12 that   497  4
46 12 the   513  3
46 12 teacher   521  7
46 12 had  2945  3
46 12 seen   537  4
46 12 at   425  2
46 12 the   409  3
46 12 station   545  7
46 12 had   441  3
46 12 disturbed   457  9
46 12 today   472  5
46 12 visited   417  7
46 12 the   473  3
46 12 grandfather.   705 12
46  9 The   402  3
46  9 dancer   441  6
46  9 who   425  3
46  9 the   441  3
46  9 shoe   473  4
46  9 that   513  4
46  9 the   441  3
46  9 bystander   473  9
46  9 had   457  3
46  9 admired   417  7
46  9 at   425  2
46  9 the   409  3
46  9 concert   433  7
46  9 had   497  3
46  9 hurt   393  4
46  9 yesterday   473  9
46  9 tipped   425  6
46  9 the   488  3
46  9 doorman.   641  8
46 15 The   386  3
46 15 cousin   401  6
46 15 who   465  3
46 15 the   409  3
46 15 diamond   353  7
46 15 that   409  4
46 15 the   433  3
46 15 peasant   449  7
46 15 had   393  3
46 15 described   417  9
46 15 in   393  2
46 15 great   457  5
46 15 detail   457  6
46 15 hated   417  5
46 15 the   449  3
46 15 uncle.  1113  6
46  2 The   362  3
46  2 mother   393  6
46  2 who   417  3
46  2 the   377  3
46  2 daughter   368  8
46  2 that   353  4
46  2 the   425  3
46  2 sister   417  6
46  2 had   377  3
46  2 found   489  5
46  2 in   369  2
46  2 the   369  3
46  2 room   393  4
46  2 greeted   385  7
46  2 the   377  3
46  2 grandmother.  1113 12
46 10 The   498  3
46 10 artist   473  6
46 10 who   465  3
46 10 the   457  3
46 10 sportsman   473  9
46 10 that   513  4
46 10 the   465  3
46 10 guard   433  5
46 10 had   425  3
46 10 shouted_at   529 10
46 10 in   425  2
46 10 the   457  3
46 10 corridor   433  8
46 10 instructed   600 10
46 10 the   513  3
46 10 newscaster.  1521 11
46  7 The   170  3
46  7 pharmacist   241 10
46  7 who   489  3
46  7 the   369  3
46  7 button   449  6
46  7 that   537  4
46  7 the   825  3
46  7 stranger   497  8
46  7 had   489  3
46  7 seen   513  4
46  7 in   545  2
46  7 the   505  3
46  7 shop   505  4
46  7 questioned   720 10
46  7 the   465  3
46  7 customer.   585  9
46 16 The   386  3
46 16 painter   593  7
46 16 who   489  3
46 16 the   369  3
46 16 musician   585  8
46 16 that   545  4
46 16 the   385  3
46 16 friend  1720  6
46 16 had   408  3
46 16 liked   433  5
46 16 at   409  2
46 16 the   489  3
46 16 festival   313  8
46 16 had   385  3
46 16 disturbed   833  9
46 16 that_day   545  8
46 16 admired   553  7
46 16 the   441  3
46 16 poet.   513  5
46  6 The   522  3
46  6 saxophonist   817 11
46  6 who   425  3
46  6 the   449  3
46  6 trumpeter   465  9
46  6 that   881  4
46  6 the   457  3
46  6 conductor   473  9
46  6 had   529  3
46  6 brought_along   569 13
46  6 to   489  2
46  6 the   449  3
46  6 rehearsal   736  9
46  6 thanked   553  7
46  6 the   768  3
46  6 violinist.  1601 10
46  3 The   506  3
46  3 worker   513  6
46  3 who   561  3
46  3 the   537  3
46  3 bucket   545  6
46  3 that   673  4
46  3 the   617  3
46  3 foreman   625  7
46  3 had   521  3
46  3 looked_for   625 10
46  3 in   521  2
46  3 the   505  3
46  3 basement   553  8
46  3 questioned   848 10
46  3 the   761  3
46  3 shepherd.   881  9
46  4 The   458  3
46  4 trader   873  6
46  4 who   385  3
46  4 the   305  3
46  4 businessman   977 11
46  4 that   361  4
46  4 the   401  3
46  4 professor   337  9
46  4 had   809  3
46  4 hired  1080  5
46  4 over   849  4
46  4 the   489  3
46  4 internet  1440  8
46  4 had   473  3
46  4 confused  1185  8
46  4 today   432  5
46  4 annoyed   449  7
46  4 the   481  3
46  4 investor.  1337  9
47 13 The   778  3
47 13 conductor  1105  9
47 13 who  1449  3
47 13 the  1296  3
47 13 choirmaster  1248 11
47 13 that   912  4
47 13 the   513  3
47 13 worker   953  6
47 13 had   777  3
47 13 ignored  1225  7
47 13 during   921  6
47 13 the   937  3
47 13 cleanup   897  7
47 13 berated   888  7
47 13 the   697  3
47 13 musician.  1089  9
47 15 The   538  3
47 15 cousin   553  6
47 15 who   481  3
47 15 the   577  3
47 15 brother  1353  7
47 15 that  1009  4
47 15 the   641  3
47 15 peasant  1201  7
47 15 had  3072  3
47 15 described  1016  9
47 15 in   513  2
47 15 great   489  5
47 15 detail   729  6
47 15 had   577  3
47 15 pleased  1137  7
47 15 that_morning  1376 12
47 15 hated   848  5
47 15 the   689  3
47 15 uncle.  2385  6
47  4 The   666  3
47  4 trader  1146  6
47  4 who   968  3
47  4 the   609  3
47  4 computer   681  8
47  4 that  2689  4
47  4 the   808  3
47  4 professor   609  9
47  4 had   633  3
47  4 hired  1457  5
47  4 over   585  4
47  4 the   569  3
47  4 internet  3873  8
47  4 had   480  3
47  4 confused   528  8
47  4 today   697  5
47  4 annoyed   625  7
47  4 the   521  3
47  4 investor.  2105  9
47  6 The   778  3
47  6 saxophonist  1281 11
47  6 who   720  3
47  6 the   777  3
47  6 baton   953  5
47  6 that   713  4
47  6 the   745  3
47  6 conductor   777  9
47  6 had   481  3
47  6 brought_along  2168 13
47  6 to   560  2
47  6 the   449  3
47  6 rehearsal   632  9
47  6 thanked   497  7
47  6 the   441  3
47  6 violinist.   697 10
47 14 The   514  3
47 14 defence   810  7
47 14 who   657  3
47 14 the   873  3
47 14 knife   673  5
47 14 that   657  4
47 14 the   529  3
47 14 spy   721  3
47 14 had   569  3
47 14 looked_at   985  9
47 14 in   721  2
47 14 the   705  3
47 14 courtroom   729  9
47 14 convinced   536  9
47 14 the   544  3
47 14 judge.   593  6
47  7 The   538  3
47  7 pharmacist   985 10
47  7 who   561  3
47  7 the  1025  3
47  7 optician   777  8
47  7 that  2561  4
47  7 the   992  3
47  7 stranger  1193  8
47  7 had   528  3
47  7 seen   985  4
47  7 in   713  2
47  7 the   817  3
47  7 shop   649  4
47  7 had   561  3
47  7 troubled   641  8
47  7 this_afternoon   784 14
47  7 questioned   784 10
47  7 the   825  3
47  7 customer.   937  9
47  9 The   906  3
47  9 dancer   753  6
47  9 who   457  3
47  9 the   457  3
47  9 singer   969  6
47  9 that   537  4
47  9 the   473  3
47  9 bystander  1113  9
47  9 had   544  3
47  9 admired   529  7
47  9 at   665  2
47  9 the   497  3
47  9 concert   465  7
47  9 tipped   536  6
47  9 the   457  3
47  9 doorman.   673  8
47  5 The   458  3
47  5 painter   809  7
47  5 who   473  3
47  5 the   473  3
47  5 musician   737  8
47  5 that   849  4
47  5 the   537  3
47  5 father   521  6
47  5 had   593  3
47  5 missed   513  6
47  5 by   480  2
47  5 sheer   601  5
47  5 accident   497  8
47  5 cooked_for   504 10
47  5 the   441  3
47  5 artist.  2881  7
47 12 The   418  3
47 12 son   817  3
47 12 who   489  3
47 12 the   473  3
47 12 loudspeaker   809 11
47 12 that   561  4
47 12 the   505  3
47 12 teacher   513  7
47 12 had  1065  3
47 12 seen   529  4
47 12 at   657  2
47 12 the   561  3
47 12 station  1217  7
47 12 had   480  3
47 12 disturbed  1121  9
47 12 today   640  5
47 12 visited   817  7
47 12 the   609  3
47 12 grandfather.  1401 12
47 16 The   682  3
47 16 painter   817  7
47 16 who   465  3
47 16 the   545  3
47 16 film   753  4
47 16 that   601  4
47 16 the   473  3
47 16 friend   401  6
47 16 had   521  3
47 16 liked   865  5
47 16 at   905  2
47 16 the   705  3
47 16 festival   921  8
47 16 had   505  3
47 16 disturbed   593  9
47 16 that_day   609  8
47 16 admired  1272  7
47 16 the   520  3
47 16 poet.  1961  5
47  1 The   786  3
47  1 carpenter   801  9
47  1 who   441  3
47  1 the   409  3
47  1 craftsman  1089  9
47  1 that   384  4
47  1 the   369  3
47  1 peasant  1769  7
47  1 had   401  3
47  1 carried   969  7
47  1 to   377  2
47  1 the   385  3
47  1 bus-stop   633  8
47  1 supervised   464 10
47  1 the   417  3
47  1 apprentice.  1009 11
47 11 The   466  3
47 11 clerk   705  5
47 11 who   433  3
47 11 the   337  3
47 11 bureaucrat  1464 10
47 11 that   416  4
47 11 the   513  3
47 11 visitor   465  7
47 11 had   521  3
47 11 forgotten_about  3528 15
47 11 at   615  2
47 11 the   721  3
47 11 party   769  5
47 11 had  1217  3
47 11 helped  1064  6
47 11 that_afternoon  1944 14
47 11 annoyed  1032  7
47 11 the  1968  3
47 11 neighbor.  1408  9
47  2 The   442  3
47  2 mother   937  6
47  2 who   537  3
47  2 the   425  3
47  2 gun   753  3
47  2 that   513  4
47  2 the   465  3
47  2 sister  1033  6
47  2 had  1017  3
47  2 found  1145  5
47  2 in   760  2
47  2 the   425  3
47  2 room   681  4
47  2 greeted   577  7
47  2 the   584  3
47  2 grandmother.   792 12
47  3 The   393  3
47  3 worker   425  6
47  3 who   369  3
47  3 the   473  3
47  3 tenant   945  6
47  3 that   481  4
47  3 the   528  3
47  3 foreman   681  7
47  3 had   393  3
47  3 looked_for   449 10
47  3 in   441  2
47  3 the   681  3
47  3 basement   401  8
47  3 had   393  3
47  3 injured   553  7
47  3 this_morning   408 12
47  3 questioned   448 10
47  3 the   640  3
47  3 shepherd.  4073  9
47  8 The   370  3
47  8 cleaner   849  7
47  8 who  1057  3
47  8 the   457  3
47  8 ball   521  4
47  8 that   505  4
47  8 the   385  3
47  8 doctor   449  6
47  8 had   409  3
47  8 recognized  3008 10
47  8 on   520  2
47  8 the   425  3
47  8 street   729  6
47  8 had   401  3
47  8 hurt   880  4
47  8 last_week   728  9
47  8 surprised   465  9
47  8 the   393  3
47  8 patient.  1481  8
47 10 The   354  3
47 10 artist   529  6
47 10 who   425  3
47 10 the   353  3
47 10 computer   385  8
47 10 that   417  4
47 10 the   465  3
47 10 guard   569  5
47 10 had   425  3
47 10 shouted_at  1009 10
47 10 in  1672  2
47 10 the   305  3
47 10 corridor   465  8
47 10 instructed   416 10
47 10 the   417  3
47 10 newscaster.   945 11
48  6 The   289  3
48  6 saxophonist   281 11
48  6 who   377  3
48  6 the   313  3
48  6 trumpeter   353  9
48  6 that   321  4
48  6 the   313  3
48  6 conductor   313  9
48  6 had   313  3
48  6 brought_along   305 13
48  6 to   329  2
48  6 the   304  3
48  6 rehearsal   297  9
48  6 had   329  3
48  6 distracted   304 10
48  6 last_evening   320 12
48  6 thanked   336  7
48  6 the   369  3
48  6 violinist.   793 10
48 15 The   378  3
