sub,itemType,item,cond,pos,posW,ansKey,rt,isCorrect,relabelpos,CL ,CUE
42,e5,21,b,6,立过,-,392,1,7,CL,noCUE
38,e5,21,b,6,立过,-,413,1,7,CL,noCUE
26,e5,21,b,6,立过,-,417,1,7,CL,noCUE
10,e5,21,b,6,立过,-,421,1,7,CL,noCUE
54,e5,21,b,6,立过,-,427,1,7,CL,noCUE
58,e5,21,b,6,立过,-,434,1,7,CL,noCUE
46,e5,21,b,6,立过,-,483,2,7,CL,noCUE
34,e5,21,b,6,立过,-,485,1,7,CL,noCUE
18,e5,21,b,6,立过,-,504,1,7,CL,noCUE
22,e5,21,b,6,立过,-,555,1,7,CL,noCUE
50,e5,21,b,6,立过,-,1098,1,7,CL,noCUE
6,e5,21,b,6,立过,-,2055,1,7,CL,noCUE
29,e5,22,b,6,游到,-,302,1,7,CL,noCUE
13,e5,22,b,6,游到,-,308,1,7,CL,noCUE
41,e5,22,b,6,游到,-,349,1,7,CL,noCUE
53,e5,22,b,6,游到,-,349,1,7,CL,noCUE
45,e5,22,b,6,游到,-,364,1,7,CL,noCUE
25,e5,22,b,6,游到,-,421,1,7,CL,noCUE
17,e5,22,b,6,游到,-,467,1,7,CL,noCUE
37,e5,22,b,6,游到,-,477,1,7,CL,noCUE
21,e5,22,b,6,游到,-,549,1,7,CL,noCUE
49,e5,22,b,6,游到,-,567,1,7,CL,noCUE
5,e5,22,b,6,游到,-,670,1,7,CL,noCUE
57,e5,22,b,6,游到,-,770,1,7,CL,noCUE
9,e5,22,b,6,游到,-,1048,1,7,CL,noCUE
33,e5,22,b,6,游到,-,1722,1,7,CL,noCUE
40,e5,23,b,6,缴了,-,230,1,7,CL,noCUE
20,e5,23,b,6,缴了,-,248,1,7,CL,noCUE
8,e5,23,b,6,缴了,-,337,2,7,CL,noCUE
56,e5,23,b,6,缴了,-,342,1,7,CL,noCUE
60,e5,23,b,6,缴了,-,357,2,7,CL,noCUE
16,e5,23,b,6,缴了,-,365,1,7,CL,noCUE
12,e5,23,b,6,缴了,-,379,1,7,CL,noCUE
4,e5,23,b,6,缴了,-,385,1,7,CL,noCUE
24,e5,23,b,6,缴了,-,390,1,7,CL,noCUE
32,e5,23,b,6,缴了,-,435,1,7,CL,noCUE
48,e5,23,b,6,缴了,-,467,1,7,CL,noCUE
52,e5,23,b,6,缴了,-,539,1,7,CL,noCUE
44,e5,23,b,6,缴了,-,633,1,7,CL,noCUE
36,e5,23,b,6,缴了,-,635,1,7,CL,noCUE
28,e5,23,b,6,缴了,-,857,1,7,CL,noCUE
15,e5,24,b,6,跺了,-,304,1,7,CL,noCUE
19,e5,24,b,6,跺了,-,305,1,7,CL,noCUE
55,e5,24,b,6,跺了,-,352,1,7,CL,noCUE
59,e5,24,b,6,跺了,-,359,1,7,CL,noCUE
51,e5,24,b,6,跺了,-,386,1,7,CL,noCUE
39,e5,24,b,6,跺了,-,398,1,7,CL,noCUE
23,e5,24,b,6,跺了,-,424,1,7,CL,noCUE
7,e5,24,b,6,跺了,-,520,1,7,CL,noCUE
35,e5,24,b,6,跺了,-,537,1,7,CL,noCUE
27,e5,24,b,6,跺了,-,621,1,7,CL,noCUE
31,e5,24,b,6,跺了,-,784,1,7,CL,noCUE
43,e5,24,b,6,跺了,-,892,1,7,CL,noCUE
3,e5,24,b,6,跺了,-,937,1,7,CL,noCUE
47,e5,24,b,6,跺了,-,1022,1,7,CL,noCUE
19,e5,1,c,6,环顾,-,242,1,7,noCL,CUE
35,e5,1,c,6,环顾,-,350,1,7,noCL,CUE
55,e5,1,c,6,环顾,-,374,1,7,noCL,CUE
15,e5,1,c,6,环顾,-,380,1,7,noCL,CUE
43,e5,1,c,6,环顾,-,408,1,7,noCL,CUE
27,e5,1,c,6,环顾,-,418,1,7,noCL,CUE
3,e5,1,c,6,环顾,-,498,1,7,noCL,CUE
31,e5,1,c,6,环顾,-,521,1,7,noCL,CUE
39,e5,1,c,6,环顾,-,521,1,7,noCL,CUE
51,e5,1,c,6,环顾,-,677,1,7,noCL,CUE
59,e5,1,c,6,环顾,-,821,1,7,noCL,CUE
7,e5,1,c,6,环顾,-,987,1,7,noCL,CUE
23,e5,1,c,6,环顾,-,1155,1,7,noCL,CUE
47,e5,1,c,6,环顾,-,1800,1,7,noCL,CUE
30,e5,2,c,6,保护着,-,194,1,7,noCL,CUE
2,e5,2,c,6,保护着,-,322,2,7,noCL,CUE
26,e5,2,c,6,保护着,-,333,1,7,noCL,CUE
58,e5,2,c,6,保护着,-,349,1,7,noCL,CUE
54,e5,2,c,6,保护着,-,354,1,7,noCL,CUE
14,e5,2,c,6,保护着,-,389,1,7,noCL,CUE
38,e5,2,c,6,保护着,-,435,1,7,noCL,CUE
18,e5,2,c,6,保护着,-,446,1,7,noCL,CUE
46,e5,2,c,6,保护着,-,468,1,7,noCL,CUE
50,e5,2,c,6,保护着,-,490,1,7,noCL,CUE
10,e5,2,c,6,保护着,-,503,1,7,noCL,CUE
42,e5,2,c,6,保护着,-,547,2,7,noCL,CUE
6,e5,2,c,6,保护着,-,555,1,7,noCL,CUE
34,e5,2,c,6,保护着,-,557,2,7,noCL,CUE
22,e5,2,c,6,保护着,-,819,1,7,noCL,CUE
29,e5,3,c,6,忍着,-,242,1,7,noCL,CUE
13,e5,3,c,6,忍着,-,249,1,7,noCL,CUE
53,e5,3,c,6,忍着,-,325,1,7,noCL,CUE
5,e5,3,c,6,忍着,-,367,1,7,noCL,CUE
45,e5,3,c,6,忍着,-,411,1,7,noCL,CUE
25,e5,3,c,6,忍着,-,433,1,7,noCL,CUE
41,e5,3,c,6,忍着,-,457,1,7,noCL,CUE
21,e5,3,c,6,忍着,-,482,1,7,noCL,CUE
33,e5,3,c,6,忍着,-,579,1,7,noCL,CUE
17,e5,3,c,6,忍着,-,659,1,7,noCL,CUE
49,e5,3,c,6,忍着,-,665,1,7,noCL,CUE
37,e5,3,c,6,忍着,-,688,1,7,noCL,CUE
57,e5,3,c,6,忍着,-,796,1,7,noCL,CUE
9,e5,3,c,6,忍着,-,891,1,7,noCL,CUE
56,e5,4,c,6,停下了,-,276,1,7,noCL,CUE
20,e5,4,c,6,停下了,-,321,1,7,noCL,CUE
40,e5,4,c,6,停下了,-,340,1,7,noCL,CUE
12,e5,4,c,6,停下了,-,346,1,7,noCL,CUE
8,e5,4,c,6,停下了,-,394,1,7,noCL,CUE
60,e5,4,c,6,停下了,-,401,2,7,noCL,CUE
16,e5,4,c,6,停下了,-,416,1,7,noCL,CUE
48,e5,4,c,6,停下了,-,443,1,7,noCL,CUE
36,e5,4,c,6,停下了,-,451,1,7,noCL,CUE
52,e5,4,c,6,停下了,-,494,1,7,noCL,CUE
28,e5,4,c,6,停下了,-,528,1,7,noCL,CUE
32,e5,4,c,6,停下了,-,564,1,7,noCL,CUE
4,e5,4,c,6,停下了,-,631,1,7,noCL,CUE
44,e5,4,c,6,停下了,-,637,1,7,noCL,CUE
24,e5,4,c,6,停下了,-,2338,1,7,noCL,CUE
55,e5,5,c,6,忘记了,-,316,1,7,noCL,CUE
35,e5,5,c,6,忘记了,-,335,1,7,noCL,CUE
15,e5,5,c,6,忘记了,-,336,1,7,noCL,CUE
43,e5,5,c,6,忘记了,-,371,1,7,noCL,CUE
3,e5,5,c,6,忘记了,-,413,1,7,noCL,CUE
19,e5,5,c,6,忘记了,-,416,1,7,noCL,CUE
59,e5,5,c,6,忘记了,-,434,1,7,noCL,CUE
47,e5,5,c,6,忘记了,-,455,1,7,noCL,CUE
7,e5,5,c,6,忘记了,-,566,1,7,noCL,CUE
31,e5,5,c,6,忘记了,-,586,1,7,noCL,CUE
27,e5,5,c,6,忘记了,-,599,1,7,noCL,CUE
51,e5,5,c,6,忘记了,-,679,1,7,noCL,CUE
39,e5,5,c,6,忘记了,-,718,1,7,noCL,CUE
23,e5,5,c,6,忘记了,-,1082,1,7,noCL,CUE
58,e5,6,c,6,吸了,-,288,1,7,noCL,CUE
22,e5,6,c,6,吸了,-,346,1,7,noCL,CUE
2,e5,6,c,6,吸了,-,359,1,7,noCL,CUE
34,e5,6,c,6,吸了,-,385,2,7,noCL,CUE
54,e5,6,c,6,吸了,-,402,1,7,noCL,CUE
26,e5,6,c,6,吸了,-,419,1,7,noCL,CUE
18,e5,6,c,6,吸了,-,425,1,7,noCL,CUE
14,e5,6,c,6,吸了,-,429,1,7,noCL,CUE
38,e5,6,c,6,吸了,-,429,1,7,noCL,CUE
6,e5,6,c,6,吸了,-,457,1,7,noCL,CUE
46,e5,6,c,6,吸了,-,506,1,7,noCL,CUE
42,e5,6,c,6,吸了,-,512,1,7,noCL,CUE
10,e5,6,c,6,吸了,-,557,1,7,noCL,CUE
50,e5,6,c,6,吸了,-,600,1,7,noCL,CUE
30,e5,6,c,6,吸了,-,1005,1,7,noCL,CUE
13,e5,7,c,6,穿过,-,222,1,7,noCL,CUE
29,e5,7,c,6,穿过,-,241,1,7,noCL,CUE
5,e5,7,c,6,穿过,-,343,1,7,noCL,CUE
53,e5,7,c,6,穿过,-,354,1,7,noCL,CUE
49,e5,7,c,6,穿过,-,384,1,7,noCL,CUE
37,e5,7,c,6,穿过,-,412,1,7,noCL,CUE
41,e5,7,c,6,穿过,-,417,1,7,noCL,CUE
17,e5,7,c,6,穿过,-,465,1,7,noCL,CUE
25,e5,7,c,6,穿过,-,484,1,7,noCL,CUE
21,e5,7,c,6,穿过,-,513,1,7,noCL,CUE
9,e5,7,c,6,穿过,-,516,1,7,noCL,CUE
33,e5,7,c,6,穿过,-,714,1,7,noCL,CUE
45,e5,7,c,6,穿过,-,811,1,7,noCL,CUE
57,e5,7,c,6,穿过,-,890,1,7,noCL,CUE
40,e5,8,c,6,埋怨,-,225,1,7,noCL,CUE
20,e5,8,c,6,埋怨,-,291,1,7,noCL,CUE
60,e5,8,c,6,埋怨,-,308,2,7,noCL,CUE
8,e5,8,c,6,埋怨,-,347,1,7,noCL,CUE
28,e5,8,c,6,埋怨,-,365,1,7,noCL,CUE
4,e5,8,c,6,埋怨,-,376,1,7,noCL,CUE
12,e5,8,c,6,埋怨,-,394,1,7,noCL,CUE
56,e5,8,c,6,埋怨,-,421,1,7,noCL,CUE
16,e5,8,c,6,埋怨,-,442,1,7,noCL,CUE
36,e5,8,c,6,埋怨,-,500,1,7,noCL,CUE
48,e5,8,c,6,埋怨,-,617,1,7,noCL,CUE
52,e5,8,c,6,埋怨,-,717,1,7,noCL,CUE
32,e5,8,c,6,埋怨,-,794,1,7,noCL,CUE
44,e5,8,c,6,埋怨,-,1179,1,7,noCL,CUE
24,e5,8,c,6,埋怨,-,2560,1,7,noCL,CUE
19,e5,9,c,6,得到了,-,302,1,7,noCL,CUE
51,e5,9,c,6,得到了,-,375,1,7,noCL,CUE
15,e5,9,c,6,得到了,-,407,1,7,noCL,CUE
55,e5,9,c,6,得到了,-,425,1,7,noCL,CUE
39,e5,9,c,6,得到了,-,480,1,7,noCL,CUE
43,e5,9,c,6,得到了,-,499,1,7,noCL,CUE
35,e5,9,c,6,得到了,-,571,1,7,noCL,CUE
31,e5,9,c,6,得到了,-,581,1,7,noCL,CUE
3,e5,9,c,6,得到了,-,592,1,7,noCL,CUE
27,e5,9,c,6,得到了,-,634,1,7,noCL,CUE
7,e5,9,c,6,得到了,-,804,1,7,noCL,CUE
23,e5,9,c,6,得到了,-,984,1,7,noCL,CUE
59,e5,9,c,6,得到了,-,1183,1,7,noCL,CUE
47,e5,9,c,6,得到了,-,1549,1,7,noCL,CUE
30,e5,10,c,6,挥霍,-,284,1,7,noCL,CUE
22,e5,10,c,6,挥霍,-,353,1,7,noCL,CUE
14,e5,10,c,6,挥霍,-,362,1,7,noCL,CUE
38,e5,10,c,6,挥霍,-,386,1,7,noCL,CUE
58,e5,10,c,6,挥霍,-,400,1,7,noCL,CUE
26,e5,10,c,6,挥霍,-,407,1,7,noCL,CUE
2,e5,10,c,6,挥霍,-,415,1,7,noCL,CUE
10,e5,10,c,6,挥霍,-,463,1,7,noCL,CUE
18,e5,10,c,6,挥霍,-,476,1,7,noCL,CUE
34,e5,10,c,6,挥霍,-,490,1,7,noCL,CUE
50,e5,10,c,6,挥霍,-,490,1,7,noCL,CUE
42,e5,10,c,6,挥霍,-,529,1,7,noCL,CUE
54,e5,10,c,6,挥霍,-,542,1,7,noCL,CUE
6,e5,10,c,6,挥霍,-,569,1,7,noCL,CUE
46,e5,10,c,6,挥霍,-,697,1,7,noCL,CUE
29,e5,11,c,6,增加了,-,285,1,7,noCL,CUE
13,e5,11,c,6,增加了,-,303,2,7,noCL,CUE
49,e5,11,c,6,增加了,-,312,2,7,noCL,CUE
37,e5,11,c,6,增加了,-,319,1,7,noCL,CUE
17,e5,11,c,6,增加了,-,415,2,7,noCL,CUE
25,e5,11,c,6,增加了,-,480,1,7,noCL,CUE
53,e5,11,c,6,增加了,-,485,2,7,noCL,CUE
57,e5,11,c,6,增加了,-,485,2,7,noCL,CUE
33,e5,11,c,6,增加了,-,534,2,7,noCL,CUE
21,e5,11,c,6,增加了,-,571,2,7,noCL,CUE
9,e5,11,c,6,增加了,-,593,2,7,noCL,CUE
5,e5,11,c,6,增加了,-,664,1,7,noCL,CUE
41,e5,11,c,6,增加了,-,677,2,7,noCL,CUE
45,e5,11,c,6,增加了,-,686,2,7,noCL,CUE
20,e5,12,c,6,喊起,-,267,1,7,noCL,CUE
16,e5,12,c,6,喊起,-,287,1,7,noCL,CUE
56,e5,12,c,6,喊起,-,323,1,7,noCL,CUE
60,e5,12,c,6,喊起,-,331,2,7,noCL,CUE
8,e5,12,c,6,喊起,-,344,1,7,noCL,CUE
36,e5,12,c,6,喊起,-,408,1,7,noCL,CUE
40,e5,12,c,6,喊起,-,459,1,7,noCL,CUE
4,e5,12,c,6,喊起,-,499,1,7,noCL,CUE
52,e5,12,c,6,喊起,-,531,1,7,noCL,CUE
24,e5,12,c,6,喊起,-,554,1,7,noCL,CUE
48,e5,12,c,6,喊起,-,614,1,7,noCL,CUE
44,e5,12,c,6,喊起,-,642,1,7,noCL,CUE
12,e5,12,c,6,喊起,-,742,1,7,noCL,CUE
28,e5,12,c,6,喊起,-,1796,1,7,noCL,CUE
32,e5,12,c,6,喊起,-,2448,1,7,noCL,CUE
19,e5,13,c,6,面临,-,294,1,7,noCL,CUE
55,e5,13,c,6,面临,-,349,1,7,noCL,CUE
59,e5,13,c,6,面临,-,366,1,7,noCL,CUE
15,e5,13,c,6,面临,-,380,1,7,noCL,CUE
27,e5,13,c,6,面临,-,428,1,7,noCL,CUE
47,e5,13,c,6,面临,-,506,1,7,noCL,CUE
51,e5,13,c,6,面临,-,517,1,7,noCL,CUE
3,e5,13,c,6,面临,-,520,1,7,noCL,CUE
7,e5,13,c,6,面临,-,598,1,7,noCL,CUE
39,e5,13,c,6,面临,-,627,1,7,noCL,CUE
35,e5,13,c,6,面临,-,650,1,7,noCL,CUE
23,e5,13,c,6,面临,-,666,1,7,noCL,CUE
43,e5,13,c,6,面临,-,732,1,7,noCL,CUE
31,e5,13,c,6,面临,-,1005,1,7,noCL,CUE
2,e5,14,c,6,露出,-,223,1,7,noCL,CUE
30,e5,14,c,6,露出,-,298,1,7,noCL,CUE
14,e5,14,c,6,露出,-,339,1,7,noCL,CUE
18,e5,14,c,6,露出,-,352,1,7,noCL,CUE
22,e5,14,c,6,露出,-,369,1,7,noCL,CUE
58,e5,14,c,6,露出,-,400,1,7,noCL,CUE
54,e5,14,c,6,露出,-,417,1,7,noCL,CUE
34,e5,14,c,6,露出,-,419,1,7,noCL,CUE
26,e5,14,c,6,露出,-,426,2,7,noCL,CUE
42,e5,14,c,6,露出,-,435,1,7,noCL,CUE
46,e5,14,c,6,露出,-,436,1,7,noCL,CUE
10,e5,14,c,6,露出,-,467,1,7,noCL,CUE
50,e5,14,c,6,露出,-,488,1,7,noCL,CUE
38,e5,14,c,6,露出,-,549,1,7,noCL,CUE
6,e5,14,c,6,露出,-,559,1,7,noCL,CUE
29,e5,15,c,6,逃离,-,255,1,7,noCL,CUE
13,e5,15,c,6,逃离,-,304,1,7,noCL,CUE
5,e5,15,c,6,逃离,-,341,1,7,noCL,CUE
41,e5,15,c,6,逃离,-,360,1,7,noCL,CUE
45,e5,15,c,6,逃离,-,419,1,7,noCL,CUE
21,e5,15,c,6,逃离,-,447,1,7,noCL,CUE
25,e5,15,c,6,逃离,-,462,1,7,noCL,CUE
17,e5,15,c,6,逃离,-,492,1,7,noCL,CUE
33,e5,15,c,6,逃离,-,513,1,7,noCL,CUE
53,e5,15,c,6,逃离,-,609,1,7,noCL,CUE
49,e5,15,c,6,逃离,-,613,1,7,noCL,CUE
37,e5,15,c,6,逃离,-,697,1,7,noCL,CUE
57,e5,15,c,6,逃离,-,729,1,7,noCL,CUE
9,e5,15,c,6,逃离,-,765,1,7,noCL,CUE
40,e5,16,c,6,出现,-,292,1,7,noCL,CUE
56,e5,16,c,6,出现,-,293,1,7,noCL,CUE
16,e5,16,c,6,出现,-,312,1,7,noCL,CUE
8,e5,16,c,6,出现,-,347,1,7,noCL,CUE
60,e5,16,c,6,出现,-,354,2,7,noCL,CUE
4,e5,16,c,6,出现,-,387,1,7,noCL,CUE
52,e5,16,c,6,出现,-,411,1,7,noCL,CUE
48,e5,16,c,6,出现,-,414,1,7,noCL,CUE
12,e5,16,c,6,出现,-,419,2,7,noCL,CUE
36,e5,16,c,6,出现,-,420,1,7,noCL,CUE
32,e5,16,c,6,出现,-,542,1,7,noCL,CUE
24,e5,16,c,6,出现,-,567,2,7,noCL,CUE
44,e5,16,c,6,出现,-,691,1,7,noCL,CUE
28,e5,16,c,6,出现,-,805,1,7,noCL,CUE
20,e5,16,c,6,出现,-,1000,1,7,noCL,CUE
19,e5,17,c,6,享有,-,374,1,7,noCL,CUE
27,e5,17,c,6,享有,-,525,1,7,noCL,CUE
7,e5,17,c,6,享有,-,549,1,7,noCL,CUE
43,e5,17,c,6,享有,-,555,1,7,noCL,CUE
35,e5,17,c,6,享有,-,562,1,7,noCL,CUE
51,e5,17,c,6,享有,-,592,1,7,noCL,CUE
39,e5,17,c,6,享有,-,618,1,7,noCL,CUE
47,e5,17,c,6,享有,-,687,1,7,noCL,CUE
59,e5,17,c,6,享有,-,709,1,7,noCL,CUE
31,e5,17,c,6,享有,-,713,1,7,noCL,CUE
55,e5,17,c,6,享有,-,813,1,7,noCL,CUE
23,e5,17,c,6,享有,-,936,1,7,noCL,CUE
15,e5,17,c,6,享有,-,1129,1,7,noCL,CUE
3,e5,17,c,6,享有,-,2194,1,7,noCL,CUE
30,e5,18,c,6,获得了,-,232,2,7,noCL,CUE
18,e5,18,c,6,获得了,-,274,2,7,noCL,CUE
2,e5,18,c,6,获得了,-,289,1,7,noCL,CUE
22,e5,18,c,6,获得了,-,385,1,7,noCL,CUE
34,e5,18,c,6,获得了,-,386,1,7,noCL,CUE
38,e5,18,c,6,获得了,-,419,1,7,noCL,CUE
6,e5,18,c,6,获得了,-,430,1,7,noCL,CUE
14,e5,18,c,6,获得了,-,437,1,7,noCL,CUE
58,e5,18,c,6,获得了,-,467,1,7,noCL,CUE
26,e5,18,c,6,获得了,-,477,2,7,noCL,CUE
10,e5,18,c,6,获得了,-,486,2,7,noCL,CUE
50,e5,18,c,6,获得了,-,531,1,7,noCL,CUE
46,e5,18,c,6,获得了,-,632,2,7,noCL,CUE
42,e5,18,c,6,获得了,-,646,1,7,noCL,CUE
54,e5,18,c,6,获得了,-,703,2,7,noCL,CUE
53,e5,19,c,6,隐入,-,277,1,7,noCL,CUE
29,e5,19,c,6,隐入,-,289,1,7,noCL,CUE
25,e5,19,c,6,隐入,-,310,1,7,noCL,CUE
5,e5,19,c,6,隐入,-,402,1,7,noCL,CUE
37,e5,19,c,6,隐入,-,454,1,7,noCL,CUE
41,e5,19,c,6,隐入,-,459,1,7,noCL,CUE
17,e5,19,c,6,隐入,-,480,1,7,noCL,CUE
33,e5,19,c,6,隐入,-,525,1,7,noCL,CUE
57,e5,19,c,6,隐入,-,623,1,7,noCL,CUE
49,e5,19,c,6,隐入,-,760,1,7,noCL,CUE
13,e5,19,c,6,隐入,-,933,1,7,noCL,CUE
21,e5,19,c,6,隐入,-,1181,1,7,noCL,CUE
45,e5,19,c,6,隐入,-,1369,1,7,noCL,CUE
9,e5,19,c,6,隐入,-,2485,1,7,noCL,CUE
40,e5,20,c,6,占领了,-,284,1,7,noCL,CUE
56,e5,20,c,6,占领了,-,301,1,7,noCL,CUE
20,e5,20,c,6,占领了,-,439,1,7,noCL,CUE
16,e5,20,c,6,占领了,-,457,1,7,noCL,CUE
8,e5,20,c,6,占领了,-,461,1,7,noCL,CUE
60,e5,20,c,6,占领了,-,472,2,7,noCL,CUE
48,e5,20,c,6,占领了,-,510,1,7,noCL,CUE
32,e5,20,c,6,占领了,-,526,1,7,noCL,CUE
12,e5,20,c,6,占领了,-,544,1,7,noCL,CUE
4,e5,20,c,6,占领了,-,556,1,7,noCL,CUE
24,e5,20,c,6,占领了,-,574,1,7,noCL,CUE
44,e5,20,c,6,占领了,-,583,1,7,noCL,CUE
36,e5,20,c,6,占领了,-,631,1,7,noCL,CUE
52,e5,20,c,6,占领了,-,950,1,7,noCL,CUE
28,e5,20,c,6,占领了,-,3253,1,7,noCL,CUE
19,e5,21,c,6,立过,-,317,1,7,noCL,CUE
15,e5,21,c,6,立过,-,336,1,7,noCL,CUE
55,e5,21,c,6,立过,-,358,1,7,noCL,CUE
35,e5,21,c,6,立过,-,370,1,7,noCL,CUE
59,e5,21,c,6,立过,-,395,1,7,noCL,CUE
23,e5,21,c,6,立过,-,427,1,7,noCL,CUE
3,e5,21,c,6,立过,-,470,1,7,noCL,CUE
39,e5,21,c,6,立过,-,470,1,7,noCL,CUE
7,e5,21,c,6,立过,-,478,1,7,noCL,CUE
51,e5,21,c,6,立过,-,497,1,7,noCL,CUE
43,e5,21,c,6,立过,-,555,2,7,noCL,CUE
47,e5,21,c,6,立过,-,562,1,7,noCL,CUE
27,e5,21,c,6,立过,-,678,1,7,noCL,CUE
31,e5,21,c,6,立过,-,778,1,7,noCL,CUE
2,e5,22,c,6,游到,-,275,1,7,noCL,CUE
30,e5,22,c,6,游到,-,306,1,7,noCL,CUE
58,e5,22,c,6,游到,-,340,1,7,noCL,CUE
14,e5,22,c,6,游到,-,356,1,7,noCL,CUE
22,e5,22,c,6,游到,-,358,1,7,noCL,CUE
34,e5,22,c,6,游到,-,359,1,7,noCL,CUE
26,e5,22,c,6,游到,-,378,1,7,noCL,CUE
10,e5,22,c,6,游到,-,380,1,7,noCL,CUE
50,e5,22,c,6,游到,-,410,1,7,noCL,CUE
6,e5,22,c,6,游到,-,424,1,7,noCL,CUE
38,e5,22,c,6,游到,-,485,1,7,noCL,CUE
46,e5,22,c,6,游到,-,544,1,7,noCL,CUE
18,e5,22,c,6,游到,-,549,1,7,noCL,CUE
54,e5,22,c,6,游到,-,579,1,7,noCL,CUE
42,e5,22,c,6,游到,-,585,1,7,noCL,CUE
29,e5,23,c,6,缴了,-,196,2,7,noCL,CUE
53,e5,23,c,6,缴了,-,317,1,7,noCL,CUE
49,e5,23,c,6,缴了,-,336,1,7,noCL,CUE
5,e5,23,c,6,缴了,-,353,1,7,noCL,CUE
13,e5,23,c,6,缴了,-,366,1,7,noCL,CUE
45,e5,23,c,6,缴了,-,395,1,7,noCL,CUE
41,e5,23,c,6,缴了,-,398,2,7,noCL,CUE
37,e5,23,c,6,缴了,-,439,1,7,noCL,CUE
21,e5,23,c,6,缴了,-,478,1,7,noCL,CUE
57,e5,23,c,6,缴了,-,496,1,7,noCL,CUE
17,e5,23,c,6,缴了,-,528,1,7,noCL,CUE
9,e5,23,c,6,缴了,-,782,1,7,noCL,CUE
25,e5,23,c,6,缴了,-,816,1,7,noCL,CUE
33,e5,23,c,6,缴了,-,916,1,7,noCL,CUE
40,e5,24,c,6,跺了,-,225,1,7,noCL,CUE
56,e5,24,c,6,跺了,-,229,2,7,noCL,CUE
8,e5,24,c,6,跺了,-,293,1,7,noCL,CUE
16,e5,24,c,6,跺了,-,312,1,7,noCL,CUE
12,e5,24,c,6,跺了,-,362,1,7,noCL,CUE
60,e5,24,c,6,跺了,-,362,2,7,noCL,CUE
4,e5,24,c,6,跺了,-,398,1,7,noCL,CUE
20,e5,24,c,6,跺了,-,399,1,7,noCL,CUE
28,e5,24,c,6,跺了,-,417,1,7,noCL,CUE
36,e5,24,c,6,跺了,-,472,1,7,noCL,CUE
48,e5,24,c,6,跺了,-,728,1,7,noCL,CUE
24,e5,24,c,6,跺了,-,743,1,7,noCL,CUE
52,e5,24,c,6,跺了,-,906,1,7,noCL,CUE
32,e5,24,c,6,跺了,-,1034,1,7,noCL,CUE
44,e5,24,c,6,跺了,-,1089,1,7,noCL,CUE
40,e5,1,d,6,懊丧地,-,224,1,6,CL,CUE
56,e5,1,d,6,懊丧地,-,258,1,6,CL,CUE
60,e5,1,d,6,懊丧地,-,276,1,6,CL,CUE
16,e5,1,d,6,懊丧地,-,352,1,6,CL,CUE
8,e5,1,d,6,懊丧地,-,426,1,6,CL,CUE
52,e5,1,d,6,懊丧地,-,496,1,6,CL,CUE
48,e5,1,d,6,懊丧地,-,509,1,6,CL,CUE
20,e5,1,d,6,懊丧地,-,522,1,6,CL,CUE
24,e5,1,d,6,懊丧地,-,569,1,6,CL,CUE
36,e5,1,d,6,懊丧地,-,571,1,6,CL,CUE
44,e5,1,d,6,懊丧地,-,577,1,6,CL,CUE
4,e5,1,d,6,懊丧地,-,612,1,6,CL,CUE
12,e5,1,d,6,懊丧地,-,765,1,6,CL,CUE
32,e5,1,d,6,懊丧地,-,837,1,6,CL,CUE
28,e5,1,d,6,懊丧地,-,941,1,6,CL,CUE
35,e5,2,d,6,小心地,-,211,1,6,CL,CUE
59,e5,2,d,6,小心地,-,259,1,6,CL,CUE
23,e5,2,d,6,小心地,-,297,1,6,CL,CUE
27,e5,2,d,6,小心地,-,314,1,6,CL,CUE
55,e5,2,d,6,小心地,-,376,1,6,CL,CUE
15,e5,2,d,6,小心地,-,399,1,6,CL,CUE
47,e5,2,d,6,小心地,-,497,1,6,CL,CUE
31,e5,2,d,6,小心地,-,499,1,6,CL,CUE
39,e5,2,d,6,小心地,-,499,1,6,CL,CUE
43,e5,2,d,6,小心地,-,500,1,6,CL,CUE
7,e5,2,d,6,小心地,-,515,1,6,CL,CUE
19,e5,2,d,6,小心地,-,561,1,6,CL,CUE
51,e5,2,d,6,小心地,-,632,1,6,CL,CUE
3,e5,2,d,6,小心地,-,2042,1,6,CL,CUE
2,e5,3,d,6,顽强地,-,210,1,6,CL,CUE
18,e5,3,d,6,顽强地,-,287,1,6,CL,CUE
22,e5,3,d,6,顽强地,-,348,1,6,CL,CUE
30,e5,3,d,6,顽强地,-,359,1,6,CL,CUE
58,e5,3,d,6,顽强地,-,378,1,6,CL,CUE
38,e5,3,d,6,顽强地,-,446,1,6,CL,CUE
54,e5,3,d,6,顽强地,-,453,1,6,CL,CUE
50,e5,3,d,6,顽强地,-,496,1,6,CL,CUE
10,e5,3,d,6,顽强地,-,536,1,6,CL,CUE
14,e5,3,d,6,顽强地,-,549,1,6,CL,CUE
6,e5,3,d,6,顽强地,-,552,1,6,CL,CUE
46,e5,3,d,6,顽强地,-,672,1,6,CL,CUE
42,e5,3,d,6,顽强地,-,830,1,6,CL,CUE
34,e5,3,d,6,顽强地,-,954,1,6,CL,CUE
26,e5,3,d,6,顽强地,-,1263,1,6,CL,CUE
29,e5,4,d,6,无奈地,-,206,1,6,CL,CUE
5,e5,4,d,6,无奈地,-,279,1,6,CL,CUE
53,e5,4,d,6,无奈地,-,365,1,6,CL,CUE
21,e5,4,d,6,无奈地,-,402,1,6,CL,CUE
