"subj"	"expt"	"item"	"cond"	"roi"	"word"	"region"	"rt"
"34654"	7	"filler"	12	"-"	"8"	"die"	"-"	430
"34655"	7	"filler"	12	"-"	"9"	"Einweihungsfeier"	"-"	764
"34656"	7	"filler"	12	"-"	"10"	"zu"	"-"	549
"34657"	7	"filler"	12	"-"	"11"	"Ende"	"-"	575
"34658"	7	"filler"	12	"-"	"12"	"war."	"-"	794
"34659"	7	"filler"	12	"-"	"?"	"Y"	"1"	6032
"34660"	7	"filler"	40	"-"	"0"	"Dass"	"-"	636
"34661"	7	"filler"	40	"-"	"1"	"der"	"-"	497
"34662"	7	"filler"	40	"-"	"2"	"Kunde"	"-"	508
"34663"	7	"filler"	40	"-"	"3"	"den"	"-"	449
"34664"	7	"filler"	40	"-"	"4"	"Verkäufer"	"-"	489
"34665"	7	"filler"	40	"-"	"5"	"täuscht,"	"-"	491
"34666"	7	"filler"	40	"-"	"6"	"hat"	"-"	461
"34667"	7	"filler"	40	"-"	"7"	"der"	"-"	508
"34668"	7	"filler"	40	"-"	"8"	"gescheite"	"-"	549
"34669"	7	"filler"	40	"-"	"9"	"Detektiv"	"-"	695
"34670"	7	"filler"	40	"-"	"10"	"behauptet,"	"-"	901
"34671"	7	"filler"	40	"-"	"11"	"als"	"-"	438
"34672"	7	"filler"	40	"-"	"12"	"er"	"-"	388
"34673"	7	"filler"	40	"-"	"13"	"von"	"-"	393
"34674"	7	"filler"	40	"-"	"14"	"der"	"-"	429
"34675"	7	"filler"	40	"-"	"15"	"Polizei"	"-"	468
"34676"	7	"filler"	40	"-"	"16"	"vernommen"	"-"	494
"34677"	7	"filler"	40	"-"	"17"	"wurde."	"-"	675
"34678"	7	"filler"	27	"-"	"0"	"Weil"	"-"	1016
"34679"	7	"filler"	27	"-"	"1"	"er"	"-"	533
"34680"	7	"filler"	27	"-"	"2"	"keinen"	"-"	886
"34681"	7	"filler"	27	"-"	"3"	"großen"	"-"	719
"34682"	7	"filler"	27	"-"	"4"	"Hunger"	"-"	541
"34683"	7	"filler"	27	"-"	"5"	"verspürte,"	"-"	644
"34684"	7	"filler"	27	"-"	"6"	"beschloss"	"-"	530
"34685"	7	"filler"	27	"-"	"7"	"Martin_Kunze,"	"-"	928
"34686"	7	"filler"	27	"-"	"8"	"lediglich"	"-"	588
"34687"	7	"filler"	27	"-"	"9"	"ein_kleines_Steak"	"-"	491
"34688"	7	"filler"	27	"-"	"10"	"zum_Mittagessen"	"-"	577
"34689"	7	"filler"	27	"-"	"11"	"zu"	"-"	670
"34690"	7	"filler"	27	"-"	"12"	"verspeisen,"	"-"	616
"34691"	7	"filler"	27	"-"	"13"	"was"	"-"	482
"34692"	7	"filler"	27	"-"	"14"	"ihm"	"-"	463
"34693"	7	"filler"	27	"-"	"15"	"auch"	"-"	477
"34694"	7	"filler"	27	"-"	"16"	"überaus"	"-"	477
"34695"	7	"filler"	27	"-"	"17"	"gut"	"-"	438
"34696"	7	"filler"	27	"-"	"18"	"bekam."	"-"	460
"34697"	7	"LKrep"	4	"b"	"0"	"Weil"	"-"	545
"34698"	7	"LKrep"	4	"b"	"1"	"der"	"-"	535
"34699"	7	"LKrep"	4	"b"	"2"	"Stadtrat"	"-"	909
"34700"	7	"LKrep"	4	"b"	"3"	"den_Antrag"	"subordnp"	592
"34701"	7	"LKrep"	4	"b"	"4"	"ablehnte,"	"subordverb"	502
"34702"	7	"LKrep"	4	"b"	"5"	"hat"	"-"	661
"34703"	7	"LKrep"	4	"b"	"6"	"Jens_Hartmann"	"npsubj"	931
"34704"	7	"LKrep"	4	"b"	"7"	"nach"	"p"	463
"34705"	7	"LKrep"	4	"b"	"8"	"stundenlanger_Erörterung"	"pp1"	1450
"34706"	7	"LKrep"	4	"b"	"9"	"des_langen_Berichts"	"pp2"	1589
"34707"	7	"LKrep"	4	"b"	"10"	"dem_schmierigen_Politiker"	"npdat"	1558
"34708"	7	"LKrep"	4	"b"	"11"	"des_kleinen_Ortes"	"npgen"	1140
"34709"	7	"LKrep"	4	"b"	"12"	"den_Finanzplan"	"npacc"	1042
"34710"	7	"LKrep"	4	"b"	"13"	"präsentiert,"	"verb"	717
"34711"	7	"LKrep"	4	"b"	"14"	"und"	"verb1"	477
"34712"	7	"LKrep"	4	"b"	"15"	"so"	"verb2"	387
"34713"	7	"LKrep"	4	"b"	"16"	"die_Krise"	"verb3"	443
"34714"	7	"LKrep"	4	"b"	"17"	"entschärft."	"verb4"	967
"34715"	7	"LKrep"	4	"b"	"?"	"Y"	"1"	4036
"34716"	7	"filler"	48	"-"	"0"	"Der"	"-"	447
"34717"	7	"filler"	48	"-"	"1"	"Junge"	"-"	469
"34718"	7	"filler"	48	"-"	"2"	"kann"	"-"	411
"34719"	7	"filler"	48	"-"	"3"	"vor"	"-"	414
"34720"	7	"filler"	48	"-"	"4"	"Scham"	"-"	459
"34721"	7	"filler"	48	"-"	"5"	"errötet"	"-"	448
"34722"	7	"filler"	48	"-"	"6"	"sein,"	"-"	475
"34723"	7	"filler"	48	"-"	"7"	"weil"	"-"	480
"34724"	7	"filler"	48	"-"	"8"	"das"	"-"	447
"34725"	7	"filler"	48	"-"	"9"	"Gespräch"	"-"	472
"34726"	7	"filler"	48	"-"	"10"	"peinlich"	"-"	439
"34727"	7	"filler"	48	"-"	"11"	"war."	"-"	467
"34728"	7	"filler"	8	"-"	"0"	"Als"	"-"	478
"34729"	7	"filler"	8	"-"	"1"	"der"	"-"	449
"34730"	7	"filler"	8	"-"	"2"	"Verteidigungsminister"	"-"	1046
"34731"	7	"filler"	8	"-"	"3"	"des_kleinen_Alpenlands"	"-"	2345
"34732"	7	"filler"	8	"-"	"4"	"die"	"-"	689
"34733"	7	"filler"	8	"-"	"5"	"Armee"	"-"	597
"34734"	7	"filler"	8	"-"	"6"	"inspizierte"	"-"	683
"34735"	7	"filler"	8	"-"	"7"	"und"	"-"	447
"34736"	7	"filler"	8	"-"	"8"	"weitgehende"	"-"	596
"34737"	7	"filler"	8	"-"	"9"	"Disziplinlosigkeit"	"-"	831
"34738"	7	"filler"	8	"-"	"10"	"feststellte,"	"-"	533
"34739"	7	"filler"	8	"-"	"11"	"beschloss"	"-"	469
"34740"	7	"filler"	8	"-"	"12"	"er,"	"-"	457
"34741"	7	"filler"	8	"-"	"13"	"den_zuständigen_General"	"-"	911
"34742"	7	"filler"	8	"-"	"14"	"fristlos"	"-"	532
"34743"	7	"filler"	8	"-"	"15"	"zu"	"-"	430
"34744"	7	"filler"	8	"-"	"16"	"entlassen."	"-"	775
"34745"	7	"filler"	8	"-"	"?"	"N"	"1"	4040
"34746"	7	"LKrep"	2	"d"	"0"	"Nachdem"	"-"	499
"34747"	7	"LKrep"	2	"d"	"1"	"der"	"-"	485
"34748"	7	"LKrep"	2	"d"	"2"	"Lehrer"	"-"	412
"34749"	7	"LKrep"	2	"d"	"3"	"den_Strafunterricht"	"subordnp"	858
"34750"	7	"LKrep"	2	"d"	"4"	"verhängte,"	"subordverb"	512
"34751"	7	"LKrep"	2	"d"	"5"	"hat"	"-"	783
"34752"	7	"LKrep"	2	"d"	"6"	"der_Mitschüler,"	"npsubj"	512
"34753"	7	"LKrep"	2	"d"	"7"	"der"	"-"	647
"34754"	7	"LKrep"	2	"d"	"8"	"zur"	"p"	418
"34755"	7	"LKrep"	2	"d"	"9"	"zusätzlichen_Ahndung"	"pp1"	454
"34756"	7	"LKrep"	2	"d"	"10"	"des_mehrfachen_Fehlverhaltens"	"pp2"	1061
"34757"	7	"LKrep"	2	"d"	"11"	"dem_ungezogenen_Sohn"	"npdat"	800
"34758"	7	"LKrep"	2	"d"	"12"	"des_fleißigen_Hausmeisters"	"npgen"	655
"34759"	7	"LKrep"	2	"d"	"13"	"den_Fussball"	"npacc"	675
"34760"	7	"LKrep"	2	"d"	"14"	"versteckt_hat,"	"verb"	613
"34761"	7	"LKrep"	2	"d"	"15"	"die_Sache"	"verb1"	546
"34762"	7	"LKrep"	2	"d"	"16"	"bereinigt."	"verb2"	490
"34763"	7	"LKrep"	2	"d"	"?"	"N"	"0"	7754
"34764"	7	"filler"	14	"-"	"0"	"Dass"	"-"	415
"34765"	7	"filler"	14	"-"	"1"	"der_Ausschuss"	"-"	735
"34766"	7	"filler"	14	"-"	"2"	"den_Bericht"	"-"	974
"34767"	7	"filler"	14	"-"	"3"	"verfasst,"	"-"	552
"34768"	7	"filler"	14	"-"	"4"	"hat"	"-"	466
"34769"	7	"filler"	14	"-"	"5"	"der_korrupte_Politiker"	"-"	1383
"34770"	7	"filler"	14	"-"	"6"	"erklärt,"	"-"	500
"34771"	7	"filler"	14	"-"	"7"	"während"	"-"	371
"34772"	7	"filler"	14	"-"	"8"	"die"	"-"	396
"34773"	7	"filler"	14	"-"	"9"	"Pressekonferenz"	"-"	443
"34774"	7	"filler"	14	"-"	"10"	"stattfand."	"-"	441
"34775"	7	"filler"	14	"-"	"?"	"Y"	"1"	6291
"34776"	7	"LKrep"	16	"b"	"0"	"Nachdem"	"-"	391
"34777"	7	"LKrep"	16	"b"	"1"	"der"	"-"	387
"34778"	7	"LKrep"	16	"b"	"2"	"Geizhals"	"-"	479
"34779"	7	"LKrep"	16	"b"	"3"	"den_Schuppen"	"subordnp"	438
"34780"	7	"LKrep"	16	"b"	"4"	"abriss,"	"subordverb"	474
"34781"	7	"LKrep"	16	"b"	"5"	"hat"	"-"	422
"34782"	7	"LKrep"	16	"b"	"6"	"David_Weinberger"	"npsubj"	388
"34783"	7	"LKrep"	16	"b"	"7"	"ohne"	"p"	469
"34784"	7	"LKrep"	16	"b"	"8"	"große_Beachtung"	"pp1"	482
"34785"	7	"LKrep"	16	"b"	"9"	"des_kalten_Wetters"	"pp2"	488
"34786"	7	"LKrep"	16	"b"	"10"	"dem_frierenden_Stadtstreicher"	"npdat"	767
"34787"	7	"LKrep"	16	"b"	"11"	"des_armen_Vororts"	"npgen"	879
"34788"	7	"LKrep"	16	"b"	"12"	"den_Sommermantel"	"npacc"	485
"34789"	7	"LKrep"	16	"b"	"13"	"geschenkt,"	"verb"	597
"34790"	7	"LKrep"	16	"b"	"14"	"und"	"verb1"	465
"34791"	7	"LKrep"	16	"b"	"15"	"damit"	"verb2"	398
"34792"	7	"LKrep"	16	"b"	"16"	"Unruhe"	"verb3"	300
"34793"	7	"LKrep"	16	"b"	"17"	"gestiftet."	"verb4"	540
"34794"	7	"filler"	45	"-"	"0"	"Der"	"-"	704
"34795"	7	"filler"	45	"-"	"1"	"Chirurg"	"-"	774
"34796"	7	"filler"	45	"-"	"2"	"beherrscht"	"-"	796
"34797"	7	"filler"	45	"-"	"3"	"den"	"-"	568
"34798"	7	"filler"	45	"-"	"4"	"Eingriff,"	"-"	612
"34799"	7	"filler"	45	"-"	"5"	"hat"	"-"	843
"34800"	7	"filler"	45	"-"	"6"	"der"	"-"	500
"34801"	7	"filler"	45	"-"	"7"	"junge"	"-"	453
"34802"	7	"filler"	45	"-"	"8"	"Chefarzt"	"-"	542
"34803"	7	"filler"	45	"-"	"9"	"gewusst,"	"-"	491
"34804"	7	"filler"	45	"-"	"10"	"als"	"-"	561
"34805"	7	"filler"	45	"-"	"11"	"er"	"-"	425
"34806"	7	"filler"	45	"-"	"12"	"den"	"-"	408
"34807"	7	"filler"	45	"-"	"13"	"Patienten"	"-"	499
"34808"	7	"filler"	45	"-"	"14"	"überwies."	"-"	461
"34809"	7	"LKrep"	7	"a"	"0"	"Als"	"-"	516
"34810"	7	"LKrep"	7	"a"	"1"	"der"	"-"	463
"34811"	7	"LKrep"	7	"a"	"2"	"Vertreter"	"-"	731
"34812"	7	"LKrep"	7	"a"	"3"	"nach"	"p"	588
"34813"	7	"LKrep"	7	"a"	"4"	"erfolgreicher_Widerlegung"	"pp1"	1586
"34814"	7	"LKrep"	7	"a"	"5"	"des_unbegründeten_Einwands"	"pp2"	1742
"34815"	7	"LKrep"	7	"a"	"6"	"den_Vertriebsplan"	"subordnp"	1333
"34816"	7	"LKrep"	7	"a"	"7"	"vorstellte,"	"subordverb"	852
"34817"	7	"LKrep"	7	"a"	"8"	"hat"	"-"	881
"34818"	7	"LKrep"	7	"a"	"9"	"Thomas_Schmidt"	"npsubj"	1586
"34819"	7	"LKrep"	7	"a"	"10"	"dem_ungeduldigen_Vorsitzenden"	"npdat"	1403
"34820"	7	"LKrep"	7	"a"	"11"	"des_großen_Konzerns"	"npgen"	845
"34821"	7	"LKrep"	7	"a"	"12"	"den_Vertrag"	"npacc"	669
"34822"	7	"LKrep"	7	"a"	"13"	"gesichert,"	"verb"	496
"34823"	7	"LKrep"	7	"a"	"14"	"und"	"verb1"	522
"34824"	7	"LKrep"	7	"a"	"15"	"so"	"verb2"	427
"34825"	7	"LKrep"	7	"a"	"16"	"ein_Riesengeschäft"	"verb3"	680
"34826"	7	"LKrep"	7	"a"	"17"	"gemacht."	"verb4"	752
"34827"	7	"LKrep"	7	"a"	"?"	"Y"	"0"	8228
"34828"	7	"filler"	41	"-"	"0"	"Der"	"-"	410
"34829"	7	"filler"	41	"-"	"1"	"Professor"	"-"	472
"34830"	7	"filler"	41	"-"	"2"	"hasst"	"-"	351
"34831"	7	"filler"	41	"-"	"3"	"den"	"-"	369
"34832"	7	"filler"	41	"-"	"4"	"Laboranten,"	"-"	365
"34833"	7	"filler"	41	"-"	"5"	"hat"	"-"	397
"34834"	7	"filler"	41	"-"	"6"	"der"	"-"	380
"34835"	7	"filler"	41	"-"	"7"	"faule"	"-"	343
"34836"	7	"filler"	41	"-"	"8"	"Student"	"-"	360
"34837"	7	"filler"	41	"-"	"9"	"erzählt,"	"-"	368
"34838"	7	"filler"	41	"-"	"10"	"während"	"-"	382
"34839"	7	"filler"	41	"-"	"11"	"er"	"-"	396
"34840"	7	"filler"	41	"-"	"12"	"das"	"-"	374
"34841"	7	"filler"	41	"-"	"13"	"Experiment"	"-"	385
"34842"	7	"filler"	41	"-"	"14"	"durchführte."	"-"	461
"34843"	7	"LKrep"	15	"a"	"0"	"Weil"	"-"	516
"34844"	7	"LKrep"	15	"a"	"1"	"der"	"-"	463
"34845"	7	"LKrep"	15	"a"	"2"	"Gefängnisdirektor"	"-"	897
"34846"	7	"LKrep"	15	"a"	"3"	"nach"	"p"	455
"34847"	7	"LKrep"	15	"a"	"4"	"vorschriftsmäßigem_Befragen"	"pp1"	860
"34848"	7	"LKrep"	15	"a"	"5"	"des_direkten_Vorgesetzten"	"pp2"	1779
"34849"	7	"LKrep"	15	"a"	"6"	"den_Hafturlaub"	"subordnp"	786
"34850"	7	"LKrep"	15	"a"	"7"	"genehmigte,"	"subordverb"	471
"34851"	7	"LKrep"	15	"a"	"8"	"hat"	"-"	497
"34852"	7	"LKrep"	15	"a"	"9"	"Stefan_Bauer"	"npsubj"	530
"34853"	7	"LKrep"	15	"a"	"10"	"dem_harmlosen_Häftling"	"npdat"	1488
"34854"	7	"LKrep"	15	"a"	"11"	"des_kleinen_Gefängnisses"	"npgen"	1023
"34855"	7	"LKrep"	15	"a"	"12"	"den_Ausgang"	"npacc"	677
"34856"	7	"LKrep"	15	"a"	"13"	"erlaubt,"	"verb"	497
"34857"	7	"LKrep"	15	"a"	"14"	"und"	"verb1"	525
"34858"	7	"LKrep"	15	"a"	"15"	"so"	"verb2"	382
"34859"	7	"LKrep"	15	"a"	"16"	"den_Besuch"	"verb3"	488
"34860"	7	"LKrep"	15	"a"	"17"	"ermöglicht."	"verb4"	538
"34861"	7	"filler"	10	"-"	"0"	"Weil"	"-"	567
"34862"	7	"filler"	10	"-"	"1"	"ihm"	"-"	542
"34863"	7	"filler"	10	"-"	"2"	"der"	"-"	655
"34864"	7	"filler"	10	"-"	"3"	"Strand"	"-"	536
"34865"	7	"filler"	10	"-"	"4"	"überhaupt"	"-"	673
"34866"	7	"filler"	10	"-"	"5"	"nicht"	"-"	454
"34867"	7	"filler"	10	"-"	"6"	"gefiel,"	"-"	528
"34868"	7	"filler"	10	"-"	"7"	"das_Hotel"	"-"	720
"34869"	7	"filler"	10	"-"	"8"	"und"	"-"	435
"34870"	7	"filler"	10	"-"	"9"	"das_Essen"	"-"	494
"34871"	7	"filler"	10	"-"	"10"	"äußerst"	"-"	505
"34872"	7	"filler"	10	"-"	"11"	"miserabel"	"-"	608
"34873"	7	"filler"	10	"-"	"12"	"waren,"	"-"	460
"34874"	7	"filler"	10	"-"	"13"	"und"	"-"	467
"34875"	7	"filler"	10	"-"	"14"	"der_Reiseveranstalter"	"-"	836
"34876"	7	"filler"	10	"-"	"15"	"jegliche_Serviceleistungen"	"-"	1157
"34877"	7	"filler"	10	"-"	"16"	"ablehnte,"	"-"	515
"34878"	7	"filler"	10	"-"	"17"	"beschloss"	"-"	477
"34879"	7	"filler"	10	"-"	"18"	"Franz_Neubauer,"	"-"	591
"34880"	7	"filler"	10	"-"	"19"	"den_billigen_Reiseveranstalter"	"-"	1106
"34881"	7	"filler"	10	"-"	"20"	"zu"	"-"	510
"34882"	7	"filler"	10	"-"	"21"	"verklagen."	"-"	786
"34883"	7	"filler"	10	"-"	"?"	"N"	"1"	4997
"34884"	7	"LKrep"	21	"c"	"0"	"Weil"	"-"	480
"34885"	7	"LKrep"	21	"c"	"1"	"der"	"-"	455
"34886"	7	"LKrep"	21	"c"	"2"	"Pächter"	"-"	511
"34887"	7	"LKrep"	21	"c"	"3"	"zur"	"p"	466
"34888"	7	"LKrep"	21	"c"	"4"	"sofortigen_Behebung"	"pp1"	625
"34889"	7	"LKrep"	21	"c"	"5"	"des_offensichtlichen_Notstands"	"pp2"	1038
"34890"	7	"LKrep"	21	"c"	"6"	"den_Beistand"	"subordnp"	482
"34891"	7	"LKrep"	21	"c"	"7"	"leistete,"	"subordverb"	416
"34892"	7	"LKrep"	21	"c"	"8"	"hat"	"-"	453
"34893"	7	"LKrep"	21	"c"	"9"	"der_Vermieter,"	"npsubj"	473
"34894"	7	"LKrep"	21	"c"	"10"	"der"	"-"	443
"34895"	7	"LKrep"	21	"c"	"11"	"dem_frierenden_Bewohner"	"npdat"	875
"34896"	7	"LKrep"	21	"c"	"12"	"des_eingestürzten_Hochhauses"	"npgen"	1068
"34897"	7	"LKrep"	21	"c"	"13"	"den_Schuppen"	"npacc"	750
"34898"	7	"LKrep"	21	"c"	"14"	"aufgeschlossen_hat,"	"verb"	1327
"34899"	7	"LKrep"	21	"c"	"15"	"die_Not"	"verb1"	502
"34900"	7	"LKrep"	21	"c"	"16"	"gelindert."	"verb2"	395
"34901"	7	"filler"	36	"-"	"0"	"Dass"	"-"	436
"34902"	7	"filler"	36	"-"	"1"	"der"	"-"	459
"34903"	7	"filler"	36	"-"	"2"	"Terrorist"	"-"	531
"34904"	7	"filler"	36	"-"	"3"	"den"	"-"	450
"34905"	7	"filler"	36	"-"	"4"	"Anschlag"	"-"	491
"34906"	7	"filler"	36	"-"	"5"	"verübt,"	"-"	860
"34907"	7	"filler"	36	"-"	"6"	"hat"	"-"	475
"34908"	7	"filler"	36	"-"	"7"	"der"	"-"	1108
"34909"	7	"filler"	36	"-"	"8"	"bestürzte"	"-"	499
"34910"	7	"filler"	36	"-"	"9"	"Polizist"	"-"	483
"34911"	7	"filler"	36	"-"	"10"	"befürchtet,"	"-"	511
"34912"	7	"filler"	36	"-"	"11"	"nachdem"	"-"	548
"34913"	7	"filler"	36	"-"	"12"	"er"	"-"	512
"34914"	7	"filler"	36	"-"	"13"	"die"	"-"	428
"34915"	7	"filler"	36	"-"	"14"	"Beweismittel"	"-"	627
"34916"	7	"filler"	36	"-"	"15"	"untersucht"	"-"	415
"34917"	7	"filler"	36	"-"	"16"	"hatte."	"-"	698
"34918"	7	"LKrep"	19	"a"	"0"	"Obgleich"	"-"	675
"34919"	7	"LKrep"	19	"a"	"1"	"der"	"-"	499
"34920"	7	"LKrep"	19	"a"	"2"	"Manager"	"-"	541
"34921"	7	"LKrep"	19	"a"	"3"	"nach"	"p"	491
"34922"	7	"LKrep"	19	"a"	"4"	"genauer_Überprüfung"	"pp1"	496
"34923"	7	"LKrep"	19	"a"	"5"	"des_detaillierten_Angebots"	"pp2"	1024
"34924"	7	"LKrep"	19	"a"	"6"	"den_Zweifel"	"subordnp"	608
"34925"	7	"LKrep"	19	"a"	"7"	"anmeldete,"	"subordverb"	474
"34926"	7	"LKrep"	19	"a"	"8"	"hat"	"-"	480
"34927"	7	"LKrep"	19	"a"	"9"	"Lisa_Friedländer"	"npsubj"	884
"34928"	7	"LKrep"	19	"a"	"10"	"dem_dynamischen_Vertreter"	"npdat"	920
"34929"	7	"LKrep"	19	"a"	"11"	"des_kleinen_Unternehmens"	"npgen"	968
"34930"	7	"LKrep"	19	"a"	"12"	"den_Auftrag"	"npacc"	596
"34931"	7	"LKrep"	19	"a"	"13"	"vergeben,"	"verb"	507
"34932"	7	"LKrep"	19	"a"	"14"	"und"	"verb1"	449
"34933"	7	"LKrep"	19	"a"	"15"	"so"	"verb2"	407
"34934"	7	"LKrep"	19	"a"	"16"	"die_Firma"	"verb3"	412
"34935"	7	"LKrep"	19	"a"	"17"	"ruiniert."	"verb4"	409
"34936"	7	"filler"	19	"-"	"0"	"Der"	"-"	433
"34937"	7	"filler"	19	"-"	"1"	"Kollege"	"-"	473
"34938"	7	"filler"	19	"-"	"2"	"bearbeitet"	"-"	478
"34939"	7	"filler"	19	"-"	"3"	"den"	"-"	503
"34940"	7	"filler"	19	"-"	"4"	"Antrag,"	"-"	475
"34941"	7	"filler"	19	"-"	"5"	"hat"	"-"	439
"34942"	7	"filler"	19	"-"	"6"	"der"	"-"	456
"34943"	7	"filler"	19	"-"	"7"	"eifrige"	"-"	484
"34944"	7	"filler"	19	"-"	"8"	"Beamte"	"-"	475
"34945"	7	"filler"	19	"-"	"9"	"versichert,"	"-"	461
"34946"	7	"filler"	19	"-"	"10"	"als"	"-"	436
"34947"	7	"filler"	19	"-"	"11"	"der"	"-"	445
"34948"	7	"filler"	19	"-"	"12"	"Rentner"	"-"	472
"34949"	7	"filler"	19	"-"	"13"	"beim"	"-"	430
"34950"	7	"filler"	19	"-"	"14"	"Sozialamt"	"-"	419
"34951"	7	"filler"	19	"-"	"15"	"vorsprach."	"-"	441
"34952"	7	"filler"	19	"-"	"?"	"N"	"1"	17727
"34953"	7	"filler"	32	"-"	"0"	"Das"	"-"	399
"34954"	7	"filler"	32	"-"	"1"	"Schulkind"	"-"	448
"34955"	7	"filler"	32	"-"	"2"	"hat"	"-"	438
"34956"	7	"filler"	32	"-"	"3"	"heute"	"-"	399
"34957"	7	"filler"	32	"-"	"4"	"wieder"	"-"	391
"34958"	7	"filler"	32	"-"	"5"	"den_Unterricht"	"-"	363
"34959"	7	"filler"	32	"-"	"6"	"geschwänzt"	"-"	627
"34960"	7	"filler"	32	"-"	"7"	"und"	"-"	393
"34961"	7	"filler"	32	"-"	"8"	"sich"	"-"	362
"34962"	7	"filler"	32	"-"	"9"	"stattdessen"	"-"	404
"34963"	7	"filler"	32	"-"	"10"	"auf_dem_Jahrmarkt"	"-"	376
"34964"	7	"filler"	32	"-"	"11"	"herumgetrieben,"	"-"	533
"34965"	7	"filler"	32	"-"	"12"	"was"	"-"	388
"34966"	7	"filler"	32	"-"	"13"	"den"	"-"	340
"34967"	7	"filler"	32	"-"	"14"	"Eltern"	"-"	303
"34968"	7	"filler"	32	"-"	"15"	"überhaupt"	"-"	298
"34969"	7	"filler"	32	"-"	"16"	"nicht"	"-"	320
"34970"	7	"filler"	32	"-"	"17"	"behagte."	"-"	401
"34971"	7	"filler"	39	"-"	"0"	"Dass"	"-"	400
"34972"	7	"filler"	39	"-"	"1"	"der"	"-"	371
"34973"	7	"filler"	39	"-"	"2"	"Prominente"	"-"	363
"34974"	7	"filler"	39	"-"	"3"	"den"	"-"	377
"34975"	7	"filler"	39	"-"	"4"	"Vorfall"	"-"	377
"34976"	7	"filler"	39	"-"	"5"	"bereut,"	"-"	343
"34977"	7	"filler"	39	"-"	"6"	"hat"	"-"	381
"34978"	7	"filler"	39	"-"	"7"	"der"	"-"	323
"34979"	7	"filler"	39	"-"	"8"	"erfahrene"	"-"	443
"34980"	7	"filler"	39	"-"	"9"	"Reporter"	"-"	374
"34981"	7	"filler"	39	"-"	"10"	"gemeldet,"	"-"	368
"34982"	7	"filler"	39	"-"	"11"	"nachdem"	"-"	382
"34983"	7	"filler"	39	"-"	"12"	"er"	"-"	413
"34984"	7	"filler"	39	"-"	"13"	"das"	"-"	374
"34985"	7	"filler"	39	"-"	"14"	"Interview"	"-"	323
"34986"	7	"filler"	39	"-"	"15"	"gegeben"	"-"	359
"34987"	7	"filler"	39	"-"	"16"	"hatte."	"-"	582
"34988"	7	"LKrep"	23	"a"	"0"	"Nachdem"	"-"	401
"34989"	7	"LKrep"	23	"a"	"1"	"der"	"-"	396
"34990"	7	"LKrep"	23	"a"	"2"	"Passant"	"-"	415
"34991"	7	"LKrep"	23	"a"	"3"	"trotz"	"p"	407
"34992"	7	"LKrep"	23	"a"	"4"	"anfänglichem_Bestreiten"	"pp1"	493
"34993"	7	"LKrep"	23	"a"	"5"	"des_peinlichen_Vorfalls"	"pp2"	1397
"34994"	7	"LKrep"	23	"a"	"6"	"den_Sachverhalt"	"subordnp"	652
"34995"	7	"LKrep"	23	"a"	"7"	"schilderte,"	"subordverb"	395
"34996"	7	"LKrep"	23	"a"	"8"	"hat"	"-"	415
"34997"	7	"LKrep"	23	"a"	"9"	"Markus_Kaiser"	"npsubj"	330
"34998"	7	"LKrep"	23	"a"	"10"	"dem_jungen_Beamten"	"npdat"	791
"34999"	7	"LKrep"	23	"a"	"11"	"des_herbeigerufenen_Streifenwagens"	"npgen"	1292
"35000"	7	"LKrep"	23	"a"	"12"	"den_Ausweis"	"npacc"	576
"35001"	7	"LKrep"	23	"a"	"13"	"vorgezeigt,"	"verb"	409
"35002"	7	"LKrep"	23	"a"	"14"	"und"	"verb1"	372
"35003"	7	"LKrep"	23	"a"	"15"	"dann"	"verb2"	336
"35004"	7	"LKrep"	23	"a"	"16"	"eine_Blutprobe"	"verb3"	748
"35005"	7	"LKrep"	23	"a"	"17"	"abgegeben."	"verb4"	452
"35006"	7	"filler"	38	"-"	"0"	"Dass"	"-"	484
"35007"	7	"filler"	38	"-"	"1"	"der"	"-"	674
"35008"	7	"filler"	38	"-"	"2"	"Buchhalter"	"-"	603
"35009"	7	"filler"	38	"-"	"3"	"den"	"-"	460
"35010"	7	"filler"	38	"-"	"4"	"Betrug"	"-"	555
"35011"	7	"filler"	38	"-"	"5"	"verheimlicht,"	"-"	997
"35012"	7	"filler"	38	"-"	"6"	"hat"	"-"	499
"35013"	7	"filler"	38	"-"	"7"	"der"	"-"	497
"35014"	7	"filler"	38	"-"	"8"	"eifrige"	"-"	684
"35015"	7	"filler"	38	"-"	"9"	"Inspektor"	"-"	528
"35016"	7	"filler"	38	"-"	"10"	"festgestellt,"	"-"	777
"35017"	7	"filler"	38	"-"	"11"	"als"	"-"	489
"35018"	7	"filler"	38	"-"	"12"	"er"	"-"	432
"35019"	7	"filler"	38	"-"	"13"	"die"	"-"	429
"35020"	7	"filler"	38	"-"	"14"	"Akten"	"-"	487
"35021"	7	"filler"	38	"-"	"15"	"überprüfte."	"-"	516
"35022"	7	"LKrep"	10	"d"	"0"	"Nachdem"	"-"	698
"35023"	7	"LKrep"	10	"d"	"1"	"der"	"-"	636
"35024"	7	"LKrep"	10	"d"	"2"	"Konzern"	"-"	739
"35025"	7	"LKrep"	10	"d"	"3"	"den_Filmvertrag"	"subordnp"	998
"35026"	7	"LKrep"	10	"d"	"4"	"anbot,"	"subordverb"	1187
"35027"	7	"LKrep"	10	"d"	"5"	"hat"	"-"	693
"35028"	7	"LKrep"	10	"d"	"6"	"der_Agent,"	"npsubj"	828
